Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Empty	1349	CP_Plate_1-Well6-84	CP_Plate_1	Well6	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	591	CP_Plate_1-Well6-84	CP_Plate_1	Well6	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	590	CP_Plate_1-Well6-84	CP_Plate_1	Well6	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3216	CP_Plate_1-Well5-76	CP_Plate_1	Well5	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	2096	CP_Plate_1-Well5-76	CP_Plate_1	Well5	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1576	CP_Plate_1-Well5-76	CP_Plate_1	Well5	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	1508	CP_Plate_1-Well5-76	CP_Plate_1	Well5	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1486	CP_Plate_1-Well5-76	CP_Plate_1	Well5	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3136	CP_Plate_1-Well6-48	CP_Plate_1	Well6	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2297	CP_Plate_1-Well6-48	CP_Plate_1	Well6	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	655	CP_Plate_1-Well6-48	CP_Plate_1	Well6	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	512	CP_Plate_1-Well6-48	CP_Plate_1	Well6	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	489	CP_Plate_1-Well6-48	CP_Plate_1	Well6	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	5156	CP_Plate_1-Well2-88	CP_Plate_1	Well2	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3595	CP_Plate_1-Well2-88	CP_Plate_1	Well2	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2634	CP_Plate_1-Well2-88	CP_Plate_1	Well2	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	456	CP_Plate_1-Well2-88	CP_Plate_1	Well2	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	437	CP_Plate_1-Well2-88	CP_Plate_1	Well2	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3951	CP_Plate_1-Well5-58	CP_Plate_1	Well5	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2777	CP_Plate_1-Well5-58	CP_Plate_1	Well5	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1083	CP_Plate_1-Well5-58	CP_Plate_1	Well5	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	501	CP_Plate_1-Well5-58	CP_Plate_1	Well5	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	501	CP_Plate_1-Well5-58	CP_Plate_1	Well5	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3303	CP_Plate_1-Well4-86	CP_Plate_1	Well4	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2951	CP_Plate_1-Well4-86	CP_Plate_1	Well4	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2090	CP_Plate_1-Well4-86	CP_Plate_1	Well4	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1255	CP_Plate_1-Well4-86	CP_Plate_1	Well4	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	982	CP_Plate_1-Well4-86	CP_Plate_1	Well4	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	1333	CP_Plate_1-Well1-98	CP_Plate_1	Well1	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	981	CP_Plate_1-Well1-98	CP_Plate_1	Well1	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	547	CP_Plate_1-Well1-98	CP_Plate_1	Well1	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	174	CP_Plate_1-Well1-98	CP_Plate_1	Well1	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	166	CP_Plate_1-Well1-98	CP_Plate_1	Well1	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2766	CP_Plate_1-Well5-94	CP_Plate_1	Well5	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	1886	CP_Plate_1-Well5-94	CP_Plate_1	Well5	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	907	CP_Plate_1-Well5-94	CP_Plate_1	Well5	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	340	CP_Plate_1-Well5-94	CP_Plate_1	Well5	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	306	CP_Plate_1-Well5-94	CP_Plate_1	Well5	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3435	CP_Plate_1-Well6-66	CP_Plate_1	Well6	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	2184	CP_Plate_1-Well6-66	CP_Plate_1	Well6	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2121	CP_Plate_1-Well6-66	CP_Plate_1	Well6	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2081	CP_Plate_1-Well6-66	CP_Plate_1	Well6	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1225	CP_Plate_1-Well6-66	CP_Plate_1	Well6	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4293	CP_Plate_1-Well3-78	CP_Plate_1	Well3	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3213	CP_Plate_1-Well3-78	CP_Plate_1	Well3	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2152	CP_Plate_1-Well3-78	CP_Plate_1	Well3	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	623	CP_Plate_1-Well3-78	CP_Plate_1	Well3	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	537	CP_Plate_1-Well3-78	CP_Plate_1	Well3	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3491	CP_Plate_1-Well5-49	CP_Plate_1	Well5	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2420	CP_Plate_1-Well5-49	CP_Plate_1	Well5	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	912	CP_Plate_1-Well5-49	CP_Plate_1	Well5	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	467	CP_Plate_1-Well5-49	CP_Plate_1	Well5	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	457	CP_Plate_1-Well5-49	CP_Plate_1	Well5	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	930	CP_Plate_1-Well6-93	CP_Plate_1	Well6	93	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	705	CP_Plate_1-Well6-93	CP_Plate_1	Well6	93	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	422	CP_Plate_1-Well6-93	CP_Plate_1	Well6	93	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	155	CP_Plate_1-Well6-93	CP_Plate_1	Well6	93	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	112	CP_Plate_1-Well6-93	CP_Plate_1	Well6	93	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2107	CP_Plate_1-Well1-89	CP_Plate_1	Well1	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	1396	CP_Plate_1-Well1-89	CP_Plate_1	Well1	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	780	CP_Plate_1-Well1-89	CP_Plate_1	Well1	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	262	CP_Plate_1-Well1-89	CP_Plate_1	Well1	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	199	CP_Plate_1-Well1-89	CP_Plate_1	Well1	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4063	CP_Plate_1-Well5-85	CP_Plate_1	Well5	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2902	CP_Plate_1-Well5-85	CP_Plate_1	Well5	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1473	CP_Plate_1-Well5-85	CP_Plate_1	Well5	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	707	CP_Plate_1-Well5-85	CP_Plate_1	Well5	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	691	CP_Plate_1-Well5-85	CP_Plate_1	Well5	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3817	CP_Plate_1-Well6-57	CP_Plate_1	Well6	57	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2699	CP_Plate_1-Well6-57	CP_Plate_1	Well6	57	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1157	CP_Plate_1-Well6-57	CP_Plate_1	Well6	57	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	649	CP_Plate_1-Well6-57	CP_Plate_1	Well6	57	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	534	CP_Plate_1-Well6-57	CP_Plate_1	Well6	57	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2959	CP_Plate_1-Well2-97	CP_Plate_1	Well2	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2107	CP_Plate_1-Well2-97	CP_Plate_1	Well2	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	884	CP_Plate_1-Well2-97	CP_Plate_1	Well2	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	334	CP_Plate_1-Well2-97	CP_Plate_1	Well2	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	295	CP_Plate_1-Well2-97	CP_Plate_1	Well2	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3031	CP_Plate_1-Well3-69	CP_Plate_1	Well3	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2015	CP_Plate_1-Well3-69	CP_Plate_1	Well3	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	707	CP_Plate_1-Well3-69	CP_Plate_1	Well3	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	500	CP_Plate_1-Well3-69	CP_Plate_1	Well3	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	462	CP_Plate_1-Well3-69	CP_Plate_1	Well3	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4298	CP_Plate_1-Well5-67	CP_Plate_1	Well5	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2915	CP_Plate_1-Well5-67	CP_Plate_1	Well5	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2029	CP_Plate_1-Well5-67	CP_Plate_1	Well5	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	881	CP_Plate_1-Well5-67	CP_Plate_1	Well5	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	601	CP_Plate_1-Well5-67	CP_Plate_1	Well5	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4109	CP_Plate_1-Well4-95	CP_Plate_1	Well4	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2918	CP_Plate_1-Well4-95	CP_Plate_1	Well4	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2755	CP_Plate_1-Well4-95	CP_Plate_1	Well4	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	847	CP_Plate_1-Well4-95	CP_Plate_1	Well4	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	557	CP_Plate_1-Well4-95	CP_Plate_1	Well4	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3895	CP_Plate_1-Well6-39	CP_Plate_1	Well6	39	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2833	CP_Plate_1-Well6-39	CP_Plate_1	Well6	39	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1077	CP_Plate_1-Well6-39	CP_Plate_1	Well6	39	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	610	CP_Plate_1-Well6-39	CP_Plate_1	Well6	39	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	583	CP_Plate_1-Well6-39	CP_Plate_1	Well6	39	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4359	CP_Plate_1-Well2-79	CP_Plate_1	Well2	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2797	CP_Plate_1-Well2-79	CP_Plate_1	Well2	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1590	CP_Plate_1-Well2-79	CP_Plate_1	Well2	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	400	CP_Plate_1-Well2-79	CP_Plate_1	Well2	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	371	CP_Plate_1-Well2-79	CP_Plate_1	Well2	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3720	CP_Plate_1-Well6-75	CP_Plate_1	Well6	75	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	2020	CP_Plate_1-Well6-75	CP_Plate_1	Well6	75	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1476	CP_Plate_1-Well6-75	CP_Plate_1	Well6	75	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1267	CP_Plate_1-Well6-75	CP_Plate_1	Well6	75	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	676	CP_Plate_1-Well6-75	CP_Plate_1	Well6	75	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3565	CP_Plate_1-Well4-59	CP_Plate_1	Well4	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2358	CP_Plate_1-Well4-59	CP_Plate_1	Well4	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	848	CP_Plate_1-Well4-59	CP_Plate_1	Well4	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	481	CP_Plate_1-Well4-59	CP_Plate_1	Well4	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	420	CP_Plate_1-Well4-59	CP_Plate_1	Well4	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4235	CP_Plate_1-Well3-87	CP_Plate_1	Well3	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3326	CP_Plate_1-Well3-87	CP_Plate_1	Well3	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2089	CP_Plate_1-Well3-87	CP_Plate_1	Well3	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	724	CP_Plate_1-Well3-87	CP_Plate_1	Well3	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	576	CP_Plate_1-Well3-87	CP_Plate_1	Well3	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4965	CP_Plate_1-Well5-36	CP_Plate_1	Well5	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3342	CP_Plate_1-Well5-36	CP_Plate_1	Well5	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2030	CP_Plate_1-Well5-36	CP_Plate_1	Well5	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	581	CP_Plate_1-Well5-36	CP_Plate_1	Well5	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	461	CP_Plate_1-Well5-36	CP_Plate_1	Well5	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3280	CP_Plate_1-Well4-64	CP_Plate_1	Well4	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2758	CP_Plate_1-Well4-64	CP_Plate_1	Well4	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1320	CP_Plate_1-Well4-64	CP_Plate_1	Well4	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1003	CP_Plate_1-Well4-64	CP_Plate_1	Well4	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	807	CP_Plate_1-Well4-64	CP_Plate_1	Well4	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3494	CP_Plate_1-Well2-48	CP_Plate_1	Well2	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2415	CP_Plate_1-Well2-48	CP_Plate_1	Well2	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	835	CP_Plate_1-Well2-48	CP_Plate_1	Well2	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	410	CP_Plate_1-Well2-48	CP_Plate_1	Well2	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	376	CP_Plate_1-Well2-48	CP_Plate_1	Well2	48	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	618	CP_Plate_1-Well6-80	CP_Plate_1	Well6	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	415	CP_Plate_1-Well6-80	CP_Plate_1	Well6	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	224	CP_Plate_1-Well6-80	CP_Plate_1	Well6	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	87	CP_Plate_1-Well6-80	CP_Plate_1	Well6	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	81	CP_Plate_1-Well6-80	CP_Plate_1	Well6	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4103	CP_Plate_1-Well1-76	CP_Plate_1	Well1	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3184	CP_Plate_1-Well1-76	CP_Plate_1	Well1	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2164	CP_Plate_1-Well1-76	CP_Plate_1	Well1	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	598	CP_Plate_1-Well1-76	CP_Plate_1	Well1	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	474	CP_Plate_1-Well1-76	CP_Plate_1	Well1	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4133	CP_Plate_1-Well5-72	CP_Plate_1	Well5	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2922	CP_Plate_1-Well5-72	CP_Plate_1	Well5	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1350	CP_Plate_1-Well5-72	CP_Plate_1	Well5	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	430	CP_Plate_1-Well5-72	CP_Plate_1	Well5	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	403	CP_Plate_1-Well5-72	CP_Plate_1	Well5	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3992	CP_Plate_1-Well6-44	CP_Plate_1	Well6	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2768	CP_Plate_1-Well6-44	CP_Plate_1	Well6	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1187	CP_Plate_1-Well6-44	CP_Plate_1	Well6	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	492	CP_Plate_1-Well6-44	CP_Plate_1	Well6	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	483	CP_Plate_1-Well6-44	CP_Plate_1	Well6	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4218	CP_Plate_1-Well4-28	CP_Plate_1	Well4	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2962	CP_Plate_1-Well4-28	CP_Plate_1	Well4	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1650	CP_Plate_1-Well4-28	CP_Plate_1	Well4	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	594	CP_Plate_1-Well4-28	CP_Plate_1	Well4	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	569	CP_Plate_1-Well4-28	CP_Plate_1	Well4	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4390	CP_Plate_1-Well2-84	CP_Plate_1	Well2	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3095	CP_Plate_1-Well2-84	CP_Plate_1	Well2	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1274	CP_Plate_1-Well2-84	CP_Plate_1	Well2	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	460	CP_Plate_1-Well2-84	CP_Plate_1	Well2	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	452	CP_Plate_1-Well2-84	CP_Plate_1	Well2	84	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4427	CP_Plate_1-Well3-56	CP_Plate_1	Well3	56	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	4193	CP_Plate_1-Well3-56	CP_Plate_1	Well3	56	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3660	CP_Plate_1-Well3-56	CP_Plate_1	Well3	56	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1261	CP_Plate_1-Well3-56	CP_Plate_1	Well3	56	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	649	CP_Plate_1-Well3-56	CP_Plate_1	Well3	56	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4040	CP_Plate_1-Well5-54	CP_Plate_1	Well5	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2734	CP_Plate_1-Well5-54	CP_Plate_1	Well5	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1058	CP_Plate_1-Well5-54	CP_Plate_1	Well5	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	423	CP_Plate_1-Well5-54	CP_Plate_1	Well5	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	413	CP_Plate_1-Well5-54	CP_Plate_1	Well5	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	1059	CP_Plate_1-Well4-82	CP_Plate_1	Well4	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	660	CP_Plate_1-Well4-82	CP_Plate_1	Well4	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	447	CP_Plate_1-Well4-82	CP_Plate_1	Well4	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	126	CP_Plate_1-Well4-82	CP_Plate_1	Well4	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	115	CP_Plate_1-Well4-82	CP_Plate_1	Well4	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4831	CP_Plate_1-Well6-26	CP_Plate_1	Well6	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3454	CP_Plate_1-Well6-26	CP_Plate_1	Well6	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2463	CP_Plate_1-Well6-26	CP_Plate_1	Well6	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	594	CP_Plate_1-Well6-26	CP_Plate_1	Well6	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	502	CP_Plate_1-Well6-26	CP_Plate_1	Well6	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4547	CP_Plate_1-Well2-66	CP_Plate_1	Well2	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3397	CP_Plate_1-Well2-66	CP_Plate_1	Well2	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1668	CP_Plate_1-Well2-66	CP_Plate_1	Well2	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	431	CP_Plate_1-Well2-66	CP_Plate_1	Well2	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	336	CP_Plate_1-Well2-66	CP_Plate_1	Well2	66	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3734	CP_Plate_1-Well3-38	CP_Plate_1	Well3	38	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2637	CP_Plate_1-Well3-38	CP_Plate_1	Well3	38	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1036	CP_Plate_1-Well3-38	CP_Plate_1	Well3	38	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	507	CP_Plate_1-Well3-38	CP_Plate_1	Well3	38	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	451	CP_Plate_1-Well3-38	CP_Plate_1	Well3	38	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2279	CP_Plate_1-Well1-94	CP_Plate_1	Well1	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	1652	CP_Plate_1-Well1-94	CP_Plate_1	Well1	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	679	CP_Plate_1-Well1-94	CP_Plate_1	Well1	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	290	CP_Plate_1-Well1-94	CP_Plate_1	Well1	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	287	CP_Plate_1-Well1-94	CP_Plate_1	Well1	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3636	CP_Plate_1-Well6-62	CP_Plate_1	Well6	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2692	CP_Plate_1-Well6-62	CP_Plate_1	Well6	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	949	CP_Plate_1-Well6-62	CP_Plate_1	Well6	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	496	CP_Plate_1-Well6-62	CP_Plate_1	Well6	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	472	CP_Plate_1-Well6-62	CP_Plate_1	Well6	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3513	CP_Plate_1-Well1-58	CP_Plate_1	Well1	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2464	CP_Plate_1-Well1-58	CP_Plate_1	Well1	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1187	CP_Plate_1-Well1-58	CP_Plate_1	Well1	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	511	CP_Plate_1-Well1-58	CP_Plate_1	Well1	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	432	CP_Plate_1-Well1-58	CP_Plate_1	Well1	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4457	CP_Plate_1-Well4-46	CP_Plate_1	Well4	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3239	CP_Plate_1-Well4-46	CP_Plate_1	Well4	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	3206	CP_Plate_1-Well4-46	CP_Plate_1	Well4	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	988	CP_Plate_1-Well4-46	CP_Plate_1	Well4	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	581	CP_Plate_1-Well4-46	CP_Plate_1	Well4	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2950	CP_Plate_1-Well3-74	CP_Plate_1	Well3	74	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2691	CP_Plate_1-Well3-74	CP_Plate_1	Well3	74	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1165	CP_Plate_1-Well3-74	CP_Plate_1	Well3	74	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1149	CP_Plate_1-Well3-74	CP_Plate_1	Well3	74	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1117	CP_Plate_1-Well3-74	CP_Plate_1	Well3	74	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4333	CP_Plate_1-Well5-18	CP_Plate_1	Well5	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3020	CP_Plate_1-Well5-18	CP_Plate_1	Well5	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1506	CP_Plate_1-Well5-18	CP_Plate_1	Well5	18	ALLBATCHES___CP_Plate_1___ALLWELLS
